Id,Tweet
1879,"It's true that NLT broke up!  It has been confirmed! I will always love these boys cuz NLT is Kevin, NLT is V, NLT is Travis &amp; NLT is JJ!"
1880,"@cambriadetken/DI aww, i'm sorry. the sat was a horrifying experience "
1881,Trying to and a picture and getting no where fast... 6st lighter and its saying i'm too big 
1882,@shakinmybadass/DI I mean I meant to call you about hanging out tonight but I have to get up at 6am for a garage sale tomorrow 
1883,Got the BrainBone daily question wrong! 
1884,Its sleep time for now.  Hopefully see some of you tomorrow!  Sorry I didn't get to see you while you were here @Rondhi! 
1885,"Had a great night with people. I wish I was 21, gah it's so frustrating having to be left behind cuz i'm only 20 "
1886,=@eddieizzard/DI no Finland though   really hope to see you in Helsinki one day!Any plans whatsoever?
1887,Fuck i wanna chill with someone 
1888,@brookieeden/DI  I'm trying so hard but its 100 degrees in my room
1889,T...stands for...Tweeter! TOEFL! Bah. 
1890,Missing my Anime..... 
1891,Note2self: Turn ON lights before entering a dark room... It's dangerous! I walked into my bed post &amp; my wall -_- I bruise easily too! 
1892,Iz sad...the thunderstorm is over... 
1893,"great, looks like im on my own for lunch again "
1894,In-n-Out was good! give me a tummy ache though 
1895,@SBShell/DI  dude E doesn't get up ?  wth?  You're sick again??  awww sweets!  
1896,no one is eva up when I am up  lol..i'm mad bored
1897,designing a mobile soundproofed space based on sound wave reflection. i can tell i'm not an architect 
1898,She says rape victims will be given advice on all options inc abortion. BUT YOU MAKE BABY JESUS CRY  #awaresg
1899,=@vanessavaldeezy/DI  I wish I was there
1900,In so much pain. . . 
1901,Most amazing night of my life... EVER!  I don't know what I'm gonna do without her..  
1902,My date tonight = FAIL. Are there any good men in this damn world?!?!?!!?! I think I am destined to be alone forever 
1903,"=@queencamilla/DI well,we were skyping til just now. Someone just dropped totally.  not sure what that is about. LOL"
1904,This place is cold 
1905,even though that shit sucks... I'm going to miss my guy ryan/DI  DONT LEAVE ME!
1906,"The sun only always shines on TV, actually "
1907,Did just see the cougar of all cougars in cougar territory (coles). Phone was in car 
1908,anyone want to recommend some music ?! omg im so lame w 400mbs of music wtf is that .. anythings ok just not rnb/hiphop sorry twinks 
1909,@vvans001/DI  that sucks! I'm sorry! You were my favorite part of my mornings.
1910,@Wargamer204/DI Sorry I don't  so sad for she has lots to see inside.
1911,@yeah_mate jealous  ..  got their back catalogue.. see: no money left!
1912,got home n electricity's out!  shoulda stayed out drinking longer I guess
1913,"=@KimSherrell/DI ohh I switched for the moment, but I like this photo So much"
1914,"Just saw a random dog, camera to slow for the pic "
1915,Endless Art Essays and Literature Outcomes... Aurevoir to my Saturday and Sunday 
1916,so sad about danny gans 
1917,@mistressmia/DI hey babe! Missed u at #rockplat  yes back in aus June august nov. Will u be around?
1918,"@pizzametsalami/DI warm Bavaria  The fridge couldnt keep up. Great evening but shitty beer. My head says 'round, round, baby round round' atm"
1919,"@LadyFawkes/DI Aw, that's not fun. "
1920,I had a dream about u....u said u were ok &amp; 2 let go that i did everything that i could to help. I'll always have a place in my heart 4 u 
1921,omffffggggggg i gotta be up at 7 and roomate is blasting her music. 
1922,@DawnRichard/DI  I Miss DK/DI . 
1923,=@ahsan/DI it is true. very unfortunate that happiness is a hard thing for many people in this world.  even children.
1924,Aaww man I can't believe that saturday is about to come to an end. I  have to to to school on Monday. 
1925,=@postaffix/DI yesterday I dreamt I was being tortured
1926,i'm bored at home right now 
1927,@Mz_K_ -/DI Great pic!  I'm jealous... freezing in Sydney./QIREGION 
1928,I wish I lived in America/QIREGION ... ...  and had nicer legs 
1929,"@pmargosian/DI I'm really upset about the whole situation  since u tweet, u should takeover their twitter acct. (pwease?..) LOL"
1930,Ill post a tweet every half an hour to show that I'm awake ugh I'm dozing off 
1931,"Remembers a time (last Monday) when he could straighten his arms. Weightlifting sux. 4 days later, still in pain "
1932,@BNJMN32/DI don't know 
1933, Loft beds are a hazard for short people  I fell this morning.
1934,i didn't get to see him today  and i won't see him tomorrow. but i'll see him sunday.
1935,oh man/QIGENDER my brother/QIGENDER is so devo that the blues lost! I wanted them to win. My team got thumped last night 
1936,vid 12 won 
1937,"What a day. Glad it passed, the great parts were great and the terrible terrible. Driving in a parade tomorrow. Not looking forward to it "
1938,Poor little stelly/DI . I will miss her always 
1939,=@heartxsugar/DI Yeah. the only option is to store it Or delete it
1940,@sickestkid/DI awww I haven't watched that in probably 2 years  I think I should because it's amazing.
1941, My sunburned back. 
1942, What being stuck in an elevator looks like  this sux
1943,"Midnight at In-N-Out certainly brings out a colourful crowd... Quite a crowd, this will be a while  #19"
1944,"kinda need a glossy screen, can't see the screen properly this morning due to the sun "
1945,"@ben_stiller/DI May 22 is already in my diary... it's the offial end of my youth, time to grow up... no longer in my 20's! "
1946,IE7 bug fixing on a saturday afternoon  Can anyone help with this neg margin floating bug?
1947,Awww I won't see princess till Tuesday  I miss her!
1948,i just ate subway at 12:00 at night. there is something wrong with me &amp; i am going to be a very fat nugget  i ..
1949,Actually managed to write something of worth!  Off to bed now. I hope the muses stick around or else I might cry. 
1950,Yo i miss rhys and teeny and sean they are the best i miss em i wanna act and rip off its fur it makes me sick 
1951,@jordanknight/DI so what made you decide on those specific people out of all the entries you received?  i'm shunned there's none for me....  
1952,Apparently in Iowa I'm unattractive. 
1953," @JoJo_sxm/DI  sowwy,lol- Didn't want to assume ur in sxm seeing that you could been anywhere. Lol I'm from sxm also ( french/QILANG part) livin in NL"
1954,"Biggie movie was pretty emotional  shed a couple of tears, lol .... I'm such a woozz"
1955,"Damnnnn... I am not able to register myself on tumblr.com . Getting &quot;Sorry, you do not have permission to access this page.&quot; message "
1956,"Packing, not fudge tho  in Los Angeles/QIREGION , CA "
1957,"@incircles/DI See, that's the sort of sad comment that makes me hug people "
1958,@htown4life/DI Hey G.I.! U nt mad @ me r u hun? U hvnt bn hitn me bk since I missd ur party. 
1959,working on saturday... eeeek 
1960,"Just donloaded The Tudors 3- 4, can't find subs  tracked on www.trackmyeps.nl"
1961,"eek!  We have run out of bread - as the son/DI of a baker, my Dad/DI would be turning in his grave "
1962,ugh two more papers to write and definitions lol ( REAL HS) i jus wanna lay wit u tonite miss you tons.........   
1963," @Lauren_Belle/DI as long as yr at the arthouse??  i've slept so much Friday,saturday but i'm still tired. no drinking for me i think. "
1964,"@Jae878/DI bugger, there goes my plan! my little nephews r watching the tv so i cant use the surround sound "
1965,"U know how u bite ur cheek then u keep biting the same spot over and over again? yea, it sux "
1966,No me dejan jugar Scene It. 
1967,I've never been sooo PISSED OFF in my entire life! Shit just kept happening YDAY! 
1968,NOT in the mood for work this morning! wana see my boyfriend/SA!! 
1969,Toothache/SA! Never have I been in so much pain before. 
1970,"=@SeanFamous/DI you totally missed my birthday, didnt say goodbye amd uggggh   haha im not going to say it"
1971,We're at checkers drunk and straving. @TamraTwl/DI want a bacon cheese burger chilli cheese dog AND hit wings!!! LOL and it's rainy 
1972,WANts to be happy again... Kaitlin/DI hates me it sucks... i try so hard and get no were... I have no one 
1973,=@Rove1974/DI
1974,Needs to invest in a new dryer so she doesn't have to dry each load of laundry twice  I'd really like to get my comforter done!
1975,@alexacallanta/DI I missed so much this summer  Super wanna make sulit the last month !!
1976,@tortillagirl/DI My loved ones are early birds! 
1977,=@flickaddi/DI ITS doing that with my friend/SA requests
1978,usually sleeps better at home...2:14 wide awake 
1979,I miss my boy/QIGENDER
1980,@RASHAUNWILLIAMS/DI I'm soooooooo jealous!!!  I wanna go!
1981,"my throat is beginning to hurt, usually the first sign of getting sick. boo "
1982,@bckwild/DI I called u homie. Lol. I'm about 2 go to sleep now tho. I got to wake up @ 7am 
1983,"thinking leaves only me suffering. but it's ok, I would rather be tied by the truth than to live in a lie. i hate the adult world. "
1984,I broke my 4x5 ground glass.  I curse myself! Anyone know where I get new ground glass?
1985,Train to work is so cold    X.
1986,I wanna go to Bamboozle with @martinsays/DI  
1987,@powerofpop/DI woah i was just looking for it's blitz in the stores last night. couldn't find it 
1988, @chaunceycc/DI - Haha! That is one funny picture!!!  Why is Dayrl getting pinched?!  He doesn't look to happy  ...
1989,=@hoteltuesday amen.
1990,I missed Aaron/DI Stone/DI     but drew in netball 
1991,"dangit, i try not to care, but my technocrati score went down 7 points in the past week, how? "
1992,not fun spending ur bday weekend sick in vegas 
1993,watching a drama about niggers who lived in olden times... its so sad... 
1994,i don't even have anyone to crush on 
1995,=@AngelEyedGodess/DI haha okay yes I thought it had something to do with that but like I said... sleep deprivation
1996,Btw I think he knows. Prepare for massive rejection breakdown.. 
1997,Then I got made fun of by black girls/QIGENDER 
1998,"This day is gonna be boring. It`s a Saturday, I`m supposed to go out. "
1999,why am i alot sicker today than i was yesterday?  if i was this sick yesterday i wudda been able to miss school. . .
2000,@jlneveloff/DI ekkk I'm sorry about that. 
2001,"=@AerithG7/DI my World of Warcraft guild is a low-med Rping, Instance, and leveling guild. ITS still a small guild."
2002,"=@skoop/DI but those cause RSI too  RSI guides always tell to use two hands for shortcuts... ah well, I wish you luck. keep me posted please."
2003,"@alenakristina/DI Oooooh I love it!! Sorry I can't help  if you can't find it, I probably wont be able to find it because, well, you know..."
2004,"=@TXBrad/DI I NEED coffee, LOL, I saw you tweet this on McInTEC Net LOL  it comes up before Mibbit, Mibbit is So slow on twitter, it sucks"
2005," =@breezyskies/DI I did the PET course last time I was in SF/QIREGION . Ok on theory (which I knew), not So good on tools (what I was after)"
2006,@eliteforce/DI - I have been told by friends that constantly circle the globe that the flight from the UK/QIREGION to downunder is the worst ever!
2007,"=@NYBabe/DI Oh balls,  I forgot All about your article in the mail yesterday!Have you got a link to it Or an electronic copy?"
2008, @jess22t/DI haha i know eh. but i'm thinking about vet science at sydney/QIREGION uni. cept that the guy/QIGENDER wasn't there last night. he was in hostpital
2009,"@chewbeka/DI yeah it is brutal  at least it's not until June lmao. But I'm excited, then we have to get onto another plane to Canada/QIREGION LOL"
2010,@nick_thompson/DI  nick  I'd love to blame my oven I may have to blame the fact that I'd had a shed load of wine and was watching Top Gear!
2011,@Splont/DI   I have a meeting all morning today if that makes you feel better ? Though I finish tomorrow until next weds to make you hate me!
2012, @mikebreed/DI ITS All up to us Mike/DI .  I understand what you say but I think ITS us that NEED to change  my opinion but yours is good too!lol
2013," @ExMi/DI Hey doll/DI , sorry to hear bout ur doggie  Hope he comes home soon!  Would help u look if i weren't so far away!!"
2014,=@Ainz_dj/DI mate what time you gettin there? not gonna be able to hang around for the late bit  but comin down to support you fo sho
2015,"@msJHeart/DI lol, yeah i'm good. i just gotta unplug it and use the other one until i can hustle up $79 bucks for a new one "
2016,@cubedweller/DI Gah - not for me on freeview then  Still - if they brought over the Colbert Report I'd consider switching just to get that.
